45172748	4	tysk text inbränd i bilden (SCHWENKBARES DESIGN, Bedruckter Samt, Gaslift)
a582967b	4	tysk text inbränd i bilden (Leinen-Gewebe, Dicke Polsterung, High-End-Gaslift)
a582967b	5	tysk text inbränd i bilden (VIBRATIONSMASSAGE, 2 leistungsstarke Vibrationsmotoren)
c7f46a23	4	tysk text inbränd i bilden (SICHER FÜR ALLE ARTEN VON BÖDEN, Kunstleder-Räder)
25ae2ad8	4	tysk text inbränd i bilden (Mikrofaser, Dicke Polsterung, Drehbares Design)
60b827f8	4	tysk text inbränd i bilden (Kunstleder, dicke Polsterung, Stabile Basis)
73adb23e	4	tysk text inbränd i bilden (FLEXIBEL UND KOMFORTABEL, 360° schwenkbar)
73adb23e	5	tysk text inbränd i bilden (Leinenähnlicher Stoff, Robuste Basis)
2a046f66	4	tysk text inbränd i bilden (Kunstleder, Starke Polsterung, Hochwertiger Gaslift)
2a046f66	5	tysk text inbränd i bilden (SCHAUKELFUNKTION, drücken und ziehen)
