14cb2686	1	Kattlådsskåp i rustikbrunt med vit lådfront, svart hyllstomme och tre hyllplan, mot vit bakgrund
14cb2686	2	Skåpet i ett vardagsrum med en katt liggande på mellanhyllan och kattlådan synlig i den öppna nederdelen
14cb2686	3	Måttskiss på kattlådsskåpet med 152 cm total höjd, hyllsektion 104 cm och innermått 57 × 44 cm
14cb2686	4	Närbild på den översta hyllan med svart nätkant runt träskivan
14cb2686	5	Närbild på skåpets gångjärn och den rustikbruna träytan
a2f82e08	1	Kattlådsskåp i vitt med ekfärgad topp och utdragbar låda, mot vit bakgrund
a2f82e08	2	Skåpet i ett vardagsrum med lådan utdragen och en katt vid öppningen
a2f82e08	3	Måttskiss på skåpet med 78 × 50 × 51 cm och lådans innermått 49,5 × 43,5 cm
a2f82e08	4	Närbild på kroken på skåpets vita gavel
a2f82e08	5	Närbild på skåpets fot och sandmattan innanför öppningen
29bf0866	1	Vitt kattlådsskåp med dubbeldörrar och sidoöppning för katten, mot vit bakgrund
29bf0866	2	Skåpet i ett vardagsrum med ljus och vas på skivan
29bf0866	3	Måttskiss på skåpet med 86 × 48 × 52 cm, innermått 68 × 43 cm och dörrar på 33,7 × 41,2 cm
29bf0866	4	Närbild på de runda dörrknopparna i borstad metall
29bf0866	5	Närbild på gångjärnet på insidan av dörren
79c3738c	1	Kattlåda i rostfritt stål med grått lock, genomskinlig framlucka och skopa i hållare, mot vit bakgrund
79c3738c	2	En katt på väg in genom framluckan på den rostfria kattlådan
b44a18ff	1	Grön kattlåda med rökfärgad kupol, skopa i hållare och trappsteg framför, mot vit bakgrund
b44a18ff	2	Kattlådan i ett badrum med en katt som tittar ut genom öppningen
b44a18ff	3	Måttskiss på kattlådan med 52 × 60 × 42 cm och bottentråg på 47 × 35 cm
b44a18ff	4	Kattlådan står mot en vägg bredvid en hylla i trä
b44a18ff	5	Närbild på det utdragna bottentråget och gallerdurken ovanför
5df0b431	1	Vit kattlåda med tråg i rostfritt, uppfällbar klaff och skopa i hållare, mot vit bakgrund
5df0b431	2	En person öppnar locket på kattlådan medan en katt tittar på
5df0b431	4	Kattlådan i en hall med en katt sittande ovanpå locket
5df0b431	5	Närbild på handtaget i locket och filterfacket
7162ea48	1	Grå kattlåda i stugform med skorsten, rund lucka och siktmatta framför, mot vit bakgrund
7162ea48	2	Kattlådan på ett trägolv med en katt som kliver ut genom luckan
7162ea48	3	Måttskiss på kattlådan med 47 × 45 × 42 cm, bottenfack 41,5 × 36 cm och siktmatta 45 × 25 cm
7162ea48	4	En person lyfter av överdelen och rengör bottenfacket medan en katt tittar på
7162ea48	5	Närbild på den grå siktmattan framför lådan
72ac915f	1	Grå kattlåda med svart huv, avtagbart lock, skopa och smutsmatta, mot vit bakgrund
72ac915f	2	Kattlådan i ett vardagsrum med en katt som kliver ut på mattan
72ac915f	3	Måttskiss på kattlådan med 43 × 44 × 47 cm, öppning 18 × 22,5 cm och smutsmatta 45,5 × 17 cm
72ac915f	5	Kattlådan bredvid en krukväxt med skopan i hållaren på sidan
