8802b999	1	Två konstgjorda buxbomsklot med ljusa och mörka runda blad på svarta jordspett mot vit bakgrund
8802b999	2	Två gröna klot på spett placerade i en gräsmatta framför en veranda med trätrappa
8802b999	3	Måttritning över klotet: 40 cm diameter, 56 cm total höjd och 16 cm jordspett
8802b999	4	Två klot i keramikkrukor mellan gröna växter på en uteplats med rottingfåtölj
8802b999	5	Klot i vita krukor på var sida om en soffa i ett ljust vardagsrum
45fd6bc6	1	Två konstgjorda buxbomsklot i mörkgrönt på svarta jordspett mot vit bakgrund
45fd6bc6	2	Två gröna klot nedstuckna i en gräsmatta framför en vit trätrappa och en häck
45fd6bc6	3	Måttritning över klotet med diameter 40 cm och total höjd 70 cm inklusive spett
45fd6bc6	4	Närbild på klotets gröna stam, den svarta tallriken och det fyrkantiga jordspettet
45fd6bc6	5	Tre gröna klot i en trädgård vid en stentrappa med lavendel och en vilande hund
0f36e5a0	1	Konstgjort buxbomsträd med tre klot på flätad trästam i svart kruka mot vit bakgrund
0f36e5a0	2	Det trekulliga trädet bredvid en beige fåtölj där en kvinna läser med en katt i knäet
0f36e5a0	3	Måttritning över trädet: 100 cm total höjd och kruka 18 cm bred och 14 cm hög
0f36e5a0	4	Trädet i ett sovrum mellan en säng och ett litet runt bord med lampa
0f36e5a0	5	Trädet på ett trädäck vid en pool bredvid en solstol och ett litet bord
cf111505	1	Två konstgjorda droppformade buxbomsträd på svarta stammar i svarta krukor mot vit bakgrund
cf111505	2	Två droppformade träd på var sida om en vit trätrappa till en veranda
cf111505	3	Måttritning över trädet: 90 cm total höjd och kruka 20 cm bred och 17 cm hög
cf111505	4	Två droppformade träd på en veranda med vit gungstol och en krans på väggen
cf111505	5	Två droppformade träd på var sida om en blå ytterdörr i en tegelvägg
11749e12	1	Två konstgjorda buxbomsträd med två klot vardera på stam i svarta krukor mot vit bakgrund
11749e12	2	Fyra miljöbilder av de tvåkulliga träden vid trappa, uteplats, ytterdörr och öppen spis
11749e12	3	Måttritning över trädet: klot 22 och 27 cm, 91,6 cm total höjd och kruka 18 cm bred
11749e12	4	Närbild på det täta mörkgröna bladverket med små avlånga blad
11749e12	5	Närbild på trädets strukturerade stam omgiven av gröna blad
47f6059d	1	Två konstgjorda lavendelträd med vita blomax i grönt bladverk i svarta krukor mot vit bakgrund
47f6059d	2	Två lavendelträd på var sida om en blå ytterdörr i en tegelvägg
47f6059d	3	Måttritning över lavendelträdet: 70 cm total höjd och kruka 15 cm bred och 12,8 cm hög
47f6059d	4	Två lavendelträd på var sida om en ljusgrå soffa i ett vitt vardagsrum
47f6059d	5	Lavendelträd vid en blå dörr och en tegelvägg med en hylla ovanför
72c55471	1	Två konstgjorda buxbomsträd med oval krona på kort stam i svarta krukor mot vit bakgrund
72c55471	2	Två ovala träd i gräset framför en vit veranda med räcke och fönster
72c55471	3	Måttritning över det ovala trädet: 60 cm total höjd och kruka 17,5 cm bred och 14 cm hög
72c55471	4	Två ovala träd på ett svart sideboard under en stor väggklocka
d59d9b40	1	Två konstgjorda buxbomsklot på smal stam i flätade grå krukor med dekorsten mot vit bakgrund
d59d9b40	2	Två klot på stam i flätade krukor på en vit hylla framför en tegelvägg
d59d9b40	3	Måttritning över klotet på stam: 50 cm total höjd och flätad kruka 15 gånger 15 gånger 15 cm
d59d9b40	4	Ett klot på stam i flätad kruka på ett träbord bredvid en lykta och blommor
