1fd11824	1	Ljusgrå bäddfåtölj i kordsammet utan armstöd, med uppfälld rygg och fyra runda träben
1fd11824	2	Bäddfåtöljen står mot en vit vägg på ett ljust trägolv, bredvid en golvlampa och en rund matta
1fd11824	3	Måttritning som visar fåtöljen 82 cm bred, 89 cm djup och 83 cm hög, och utfälld som bädd 193 × 82 cm och 28 cm hög
1fd11824	4	Närbild på kordsammeten där sitsens breda rand möter ryggens smalare, med ett träben nedanför
1fd11824	5	Bäddfåtöljen bakifrån med två hängöglor högst upp på ryggen och en svart kant under sitsen
b99570fd	1	Gräddvit modulsoffa i konstläder med två lösa sittdynor och två lösa ryggdynor på låga svarta ben
b99570fd	2	En kvinna sitter och läser i modulsoffan i ett ljust rum med krukväxter och en jutematta
b99570fd	5	En kvinna sitter i modulsoffan med en filt medan en ljus valp står på mattan framför
8aad177d	1	Krämvit tvåsitssoffa med låg rygg, rundade armstöd och fyra ljusa träben
8aad177d	2	Tvåsitssoffan står på en mönstrad matta framför en vit gardin, med en olivgrön kudde i ena hörnet
8aad177d	3	Måttritning som visar soffan 130 cm bred, 74 cm djup och 79 cm hög, med sits 110 × 55 cm och sitthöjd 41 cm
8aad177d	4	Närbild på det finvävda krämvita tyget där armstödets rundning möter ryggen
8aad177d	5	En hand trycker ner i sittdynan och visar hur den finvävda klädseln ger efter
617ce9ff	1	Beige tvåsitssoffa i chenille med vingrygg, två lösa kuddar och fyra ljusa träben
617ce9ff	2	En kvinna sitter med en kopp i chenillesoffan, med ett runt trä-soffbord och en golvlampa bredvid
617ce9ff	4	Tvåsitssoffan står mot en vit vägg under en tavla, med de två kuddarna upplagda mot ryggen
617ce9ff	5	En hand lyfter i chenilletyget och visar sömmen mellan sits och rygg
d372e8e9	1	Mörkgrå bäddsoffa helt i skum utan ben, med två lösa kuddar mot ryggstödet
d372e8e9	2	Bäddsoffan står på en ljus matta i ett vardagsrum med fönster och en golvlampa
d372e8e9	3	Måttritning som visar soffan 203 cm bred, 95 cm djup och 75 cm hög, och utfälld som bädd 203 × 121 cm och 38 cm hög
45e68631	1	Ljusgrå tresitssoffa i bred manchester med tjocka armstöd och två ryggkuddar
45e68631	2	Tre personer sitter tillsammans i manchestersoffan i ett vardagsrum med växter och ett trä-soffbord
45e68631	4	Två personer sitter i var sin ände av tresitssoffan med ett runt bord framför
45e68631	5	En kvinna sitter i soffan och kastar upp ett gosedjur medan en hund hoppar upp mot det
59aeb88a	1	Krämvit tresitssoffa i manchester med rundade armstöd, två sittdynor och två ryggkuddar
59aeb88a	2	Tresitssoffan står mot en vit panelvägg med tavlor, på en ljus matta och fiskbensparkett
59aeb88a	4	Två kvinnor sitter i var sin ände av soffan i ett rum med bokhylla, tavlor och krukväxter
59aeb88a	5	En kvinna sitter i soffan och läser en bok, med en kopp på ett runt bord bredvid
fe56b0e6	1	Ljusgrå hörnsoffa i linnelook med schäslongen till höger och fyra ljusa träben
fe56b0e6	2	Hörnsoffan står mot en blågrå vägg med schäslongen till vänster, på en ljus matta
fe56b0e6	3	Måttritning som visar hörnsoffan 193 cm bred, 136 cm djup och 85 cm hög, med sitthöjd 47 cm
fe56b0e6	4	Närbild på armstödets smala skena där den möter ryggkudden med knappsöm
fe56b0e6	5	Ryggkuddarnas knappsöm sedd snett bakifrån, med den rutade formen tydlig
